UserID;Country;Group
20785;US;Target
20786;EU;Target
20787;NA;Target
20788;SEA;Target
20789;US;Control
20790;EU;Control
20791;NA;Control
20792;SEA;Control
20793;US;Target
20794;EU;Target
20795;NA;Target
20796;SEA;Target
20797;US;Control
20798;EU;Control
20799;NA;Control
20800;SEA;Control
20801;US;Target
20802;EU;Target
20803;NA;Target
20804;SEA;Target
20805;US;Control
20806;EU;Control
20807;NA;Control
20808;SEA;Control
20809;US;Target
20810;EU;Target
20811;NA;Target
20812;SEA;Target
20813;US;Control
20814;EU;Control
20815;NA;Control
20816;SEA;Control
20817;US;Target
20818;EU;Target
20819;NA;Target
20820;SEA;Target
20821;US;Control
20822;EU;Control
20823;NA;Control
20824;SEA;Control
20825;US;Target
20826;EU;Target
20827;NA;Target
20828;SEA;Target
20829;US;Control
20830;EU;Control
20831;NA;Control
20832;SEA;Control
20833;US;Target
20834;EU;Target
20835;NA;Target
20836;SEA;Target
20837;US;Control
20838;EU;Control
20839;NA;Control
20840;SEA;Control
20841;US;Target
20842;EU;Target
20843;NA;Target
20844;SEA;Target
20845;US;Control
20846;EU;Control
20847;NA;Control
20848;SEA;Control
20849;US;Target
20850;EU;Target
20851;NA;Target
20852;SEA;Target
20853;US;Control
20854;EU;Control
20855;NA;Control
20856;SEA;Control
20857;US;Target
20858;EU;Target
20859;NA;Target
20860;SEA;Target
20861;US;Control
20862;EU;Control
20863;NA;Control
20864;SEA;Control
20865;US;Target
20866;EU;Target
20867;NA;Target
20868;SEA;Target
20869;US;Control
20870;EU;Control
20871;NA;Control
20872;SEA;Control
20873;US;Target
20874;EU;Target
20875;NA;Target
20876;SEA;Target
20877;US;Control
20878;EU;Control
20879;NA;Control
20880;SEA;Control
20881;US;Target
20882;EU;Target
20883;NA;Target
20884;SEA;Target
20885;US;Control
20886;EU;Control
20887;NA;Control
20888;SEA;Control
20889;US;Target
20890;EU;Target
20891;NA;Target
20892;SEA;Target
20893;US;Control
20894;EU;Control
20895;NA;Control
20896;SEA;Control
20897;US;Target
20898;EU;Target
20899;NA;Target
20900;SEA;Target
20901;US;Control
20902;EU;Control
20903;NA;Control
20904;SEA;Control
20905;US;Target
20906;EU;Target
20907;NA;Target
20908;SEA;Target
20909;US;Control
20910;EU;Control
20911;NA;Control
20912;SEA;Control
20913;US;Target
20914;EU;Target
20915;NA;Target
20916;SEA;Target
20917;US;Control
20918;EU;Control
20919;NA;Control
20920;SEA;Control
20921;US;Target
20922;EU;Target
20923;NA;Target
20924;SEA;Target
20925;US;Control
20926;EU;Control
20927;NA;Control
20928;SEA;Control
20929;US;Target
20930;EU;Target
20931;NA;Target
20932;SEA;Target
20933;US;Control
20934;EU;Control
20935;NA;Control
20936;SEA;Control
20937;US;Target
20938;EU;Target
20939;NA;Target
20940;SEA;Target
20941;US;Control
20942;EU;Control
20943;NA;Control
20944;SEA;Control
20945;US;Target
20946;EU;Target
20947;NA;Target
20948;SEA;Target
20949;US;Control
20950;EU;Control
20951;NA;Control
20952;SEA;Control
20953;US;Target
20954;EU;Target
20955;NA;Target
20956;SEA;Target
20957;US;Control
20958;EU;Control
20959;NA;Control
20960;SEA;Control
20961;US;Target
20962;EU;Target
20963;NA;Target
20964;SEA;Target
20965;US;Control
20966;EU;Control
20967;NA;Control
20968;SEA;Control
20969;US;Target
20970;EU;Target
20971;NA;Target
20972;SEA;Target
20973;US;Control
20974;EU;Control
20975;NA;Control
20976;SEA;Control
20977;US;Target
20978;EU;Target
20979;NA;Target
20980;SEA;Target
20981;US;Control
20982;EU;Control
20983;NA;Control
20984;SEA;Control
20985;US;Target
20986;EU;Target
20987;NA;Target
20988;SEA;Target
20989;US;Control
20990;EU;Control
20991;NA;Control
20992;SEA;Control
20993;US;Target
20994;EU;Target
20995;NA;Target
20996;SEA;Target
20997;US;Control
20998;EU;Control
20999;NA;Control
21000;SEA;Control
21001;US;Target
21002;EU;Target
21003;NA;Target
21004;SEA;Target
21005;US;Control
21006;EU;Control
21007;NA;Control
21008;SEA;Control
21009;US;Target
21010;EU;Target
21011;NA;Target
21012;SEA;Target
21013;US;Control
21014;EU;Control
21015;NA;Control
21016;SEA;Control
21017;US;Target
21018;EU;Target
21019;NA;Target
21020;SEA;Target
21021;US;Control
21022;EU;Control
21023;NA;Control
21024;SEA;Control
21025;US;Target
21026;EU;Target
21027;NA;Target
21028;SEA;Target
21029;US;Control
21030;EU;Control
21031;NA;Control
21032;SEA;Control
21033;US;Target
21034;EU;Target
21035;NA;Target
21036;SEA;Target
21037;US;Control
21038;EU;Control
21039;NA;Control
21040;SEA;Control
21041;US;Target
21042;EU;Target
21043;NA;Target
21044;SEA;Target
21045;US;Control
21046;EU;Control
21047;NA;Control
21048;SEA;Control
21049;US;Target
21050;EU;Target
21051;NA;Target
21052;SEA;Target
21053;US;Control
21054;EU;Control
21055;NA;Control
21056;SEA;Control
21057;US;Target
21058;EU;Target
21059;NA;Target
21060;SEA;Target
21061;US;Control
21062;EU;Control
21063;NA;Control
21064;SEA;Control
21065;US;Target
21066;EU;Target
21067;NA;Target
21068;SEA;Target
21069;US;Control
21070;EU;Control
21071;NA;Control
21072;SEA;Control
21073;US;Target
21074;EU;Target
21075;NA;Target
21076;SEA;Target
21077;US;Control
21078;EU;Control
21079;NA;Control
21080;SEA;Control
21081;US;Target
21082;EU;Target
21083;NA;Target
21084;SEA;Target
21085;US;Control
21086;EU;Control
21087;NA;Control
21088;SEA;Control
21089;US;Target
21090;EU;Target
21091;NA;Target
21092;SEA;Target
21093;US;Control
21094;EU;Control
21095;NA;Control
21096;SEA;Control
21097;US;Target
21098;EU;Target
21099;NA;Target
21100;SEA;Target
21101;US;Control
21102;EU;Control
21103;NA;Control
21104;SEA;Control
21105;US;Target
21106;EU;Target
21107;NA;Target
21108;SEA;Target
21109;US;Control
21110;EU;Control
21111;NA;Control
21112;SEA;Control
21113;US;Target
21114;EU;Target
21115;NA;Target
21116;SEA;Target
21117;US;Control
21118;EU;Control
21119;NA;Control
21120;SEA;Control
21121;US;Target
21122;EU;Target
21123;NA;Target
21124;SEA;Target
21125;US;Control
21126;EU;Control
21127;NA;Control
21128;SEA;Control
21129;US;Target
21130;EU;Target
21131;NA;Target
21132;SEA;Target
21133;US;Control
21134;EU;Control
21135;NA;Control
21136;SEA;Control
21137;US;Target
21138;EU;Target
21139;NA;Target
21140;SEA;Target
21141;US;Control
21142;EU;Control
21143;NA;Control
21144;SEA;Control
21145;US;Target
21146;EU;Target
21147;NA;Target
21148;SEA;Target
21149;US;Control
21150;EU;Control
21151;NA;Control
21152;SEA;Control
21153;US;Target
21154;EU;Target
21155;NA;Target
21156;SEA;Target
21157;US;Control
21158;EU;Control
21159;NA;Control
21160;SEA;Control
21161;US;Target
21162;EU;Target
21163;NA;Target
21164;SEA;Target
21165;US;Control
21166;EU;Control
21167;NA;Control
21168;SEA;Control
21169;US;Target
21170;EU;Target
21171;NA;Target
21172;SEA;Target
21173;US;Control
21174;EU;Control
21175;NA;Control
21176;SEA;Control
21177;US;Target
21178;EU;Target
21179;NA;Target
21180;SEA;Target
21181;US;Control
21182;EU;Control
21183;NA;Control
21184;SEA;Control
21185;US;Target
21186;EU;Target
21187;NA;Target
21188;SEA;Target
21189;US;Control
21190;EU;Control
21191;NA;Control
21192;SEA;Control
21193;US;Target
21194;EU;Target
21195;NA;Target
21196;SEA;Target
21197;US;Control
21198;EU;Control
21199;NA;Control
21200;SEA;Control
21201;US;Target
21202;EU;Target
21203;NA;Target
21204;SEA;Target
21205;US;Control
21206;EU;Control
21207;NA;Control
21208;SEA;Control
21209;US;Target
21210;EU;Target
21211;NA;Target
21212;SEA;Target
21213;US;Control
21214;EU;Control
21215;NA;Control
21216;SEA;Control
21217;US;Target
21218;EU;Target
21219;NA;Target
21220;SEA;Target
21221;US;Control
21222;EU;Control
21223;NA;Control
21224;SEA;Control
21225;US;Target
21226;EU;Target
21227;NA;Target
21228;SEA;Target
21229;US;Control
21230;EU;Control
21231;NA;Control
21232;SEA;Control
21233;US;Target
21234;EU;Target
21235;NA;Target
21236;SEA;Target
21237;US;Control
21238;EU;Control
21239;NA;Control
21240;SEA;Control
21241;US;Target
21242;EU;Target
21243;NA;Target
21244;SEA;Target
21245;US;Control
21246;EU;Control
21247;NA;Control
21248;SEA;Control
21249;US;Target
21250;EU;Target
21251;NA;Target
21252;SEA;Target
21253;US;Control
21254;EU;Control
21255;NA;Control
21256;SEA;Control
21257;US;Target
21258;EU;Target
21259;NA;Target
21260;SEA;Target
21261;US;Control
21262;EU;Control
21263;NA;Control
21264;SEA;Control
21265;US;Target
21266;EU;Target
21267;NA;Target
21268;SEA;Target
21269;US;Control
21270;EU;Control
21271;NA;Control
21272;SEA;Control
21273;US;Target
21274;EU;Target
21275;NA;Target
21276;SEA;Target
21277;US;Control
21278;EU;Control
21279;NA;Control
21280;SEA;Control
21281;US;Target
21282;EU;Target
21283;NA;Target
21284;SEA;Target
21285;US;Control
21286;EU;Control
21287;NA;Control
21288;SEA;Control
21289;US;Target
21290;EU;Target
21291;NA;Target
21292;SEA;Target
21293;US;Control
21294;EU;Control
21295;NA;Control
21296;SEA;Control
21297;US;Target
21298;EU;Target
21299;NA;Target
21300;SEA;Target
21301;US;Control
21302;EU;Control
21303;NA;Control
21304;SEA;Control
21305;US;Target
21306;EU;Target
21307;NA;Target
21308;SEA;Target
21309;US;Control
21310;EU;Control
21311;NA;Control
21312;SEA;Control
21313;US;Target
21314;EU;Target
21315;NA;Target
21316;SEA;Target
21317;US;Control
21318;EU;Control
21319;NA;Control
21320;SEA;Control
21321;US;Target
21322;EU;Target
21323;NA;Target
21324;SEA;Target
21325;US;Control
21326;EU;Control
21327;NA;Control
21328;SEA;Control
21329;US;Target
21330;EU;Target
21331;NA;Target
21332;SEA;Target
21333;US;Control
21334;EU;Control
21335;NA;Control
21336;SEA;Control
21337;US;Target
21338;EU;Target
21339;NA;Target
21340;SEA;Target
21341;US;Control
21342;EU;Control
21343;NA;Control
21344;SEA;Control
21345;US;Target
21346;EU;Target
21347;NA;Target
21348;SEA;Target
21349;US;Control
21350;EU;Control
21351;NA;Control
21352;SEA;Control
21353;US;Target
21354;EU;Target
21355;NA;Target
21356;SEA;Target
21357;US;Control
21358;EU;Control
21359;NA;Control
21360;SEA;Control
21361;US;Target
21362;EU;Target
21363;NA;Target
21364;SEA;Target
21365;US;Control
21366;EU;Control
21367;NA;Control
21368;SEA;Control
21369;US;Target
21370;EU;Target
21371;NA;Target
21372;SEA;Target
21373;US;Control
21374;EU;Control
21375;NA;Control
21376;SEA;Control
21377;US;Target
21378;EU;Target
21379;NA;Target
21380;SEA;Target
21381;US;Control
21382;EU;Control
21383;NA;Control
21384;SEA;Control
21385;US;Target
21386;EU;Target
21387;NA;Target
21388;SEA;Target
21389;US;Control
21390;EU;Control
21391;NA;Control
21392;SEA;Control
21393;US;Target
21394;EU;Target
21395;NA;Target
21396;SEA;Target
21397;US;Control
21398;EU;Control
21399;NA;Control
21400;SEA;Control
21401;US;Target
21402;EU;Target
21403;NA;Target
21404;SEA;Target
21405;US;Control
21406;EU;Control
21407;NA;Control
21408;SEA;Control
21409;US;Target
21410;EU;Target
21411;NA;Target
21412;SEA;Target
21413;US;Control
21414;EU;Control
21415;NA;Control
21416;SEA;Control
21417;US;Target
21418;EU;Target
21419;NA;Target
21420;SEA;Target
21421;US;Control
21422;EU;Control
21423;NA;Control
21424;SEA;Control
21425;US;Target
21426;EU;Target
21427;NA;Target
21428;SEA;Target
21429;US;Control
21430;EU;Control
21431;NA;Control
21432;SEA;Control
21433;US;Target
21434;EU;Target
21435;NA;Target
21436;SEA;Target
21437;US;Control
21438;EU;Control
21439;NA;Control
21440;SEA;Control
21441;US;Target
21442;EU;Target
21443;NA;Target
21444;SEA;Target
21445;US;Control
21446;EU;Control
21447;NA;Control
21448;SEA;Control
21449;US;Target
21450;EU;Target
21451;NA;Target
21452;SEA;Target
21453;US;Control
21454;EU;Control
21455;NA;Control
21456;SEA;Control
21457;US;Target
21458;EU;Target
21459;NA;Target
21460;SEA;Target
21461;US;Control
21462;EU;Control
21463;NA;Control
21464;SEA;Control
21465;US;Target
21466;EU;Target
21467;NA;Target
21468;SEA;Target
21469;US;Control
21470;EU;Control
21471;NA;Control
21472;SEA;Control
21473;US;Target
21474;EU;Target
21475;NA;Target
21476;SEA;Target
21477;US;Control
21478;EU;Control
21479;NA;Control
21480;SEA;Control
21481;US;Target
21482;EU;Target
21483;NA;Target
21484;SEA;Target
21485;US;Control
21486;EU;Control
21487;NA;Control
21488;SEA;Control
21489;US;Target
21490;EU;Target
21491;NA;Target
21492;SEA;Target
21493;US;Control
21494;EU;Control
21495;NA;Control
21496;SEA;Control
21497;US;Target
21498;EU;Target
21499;NA;Target
21500;SEA;Target
21501;US;Control
21502;EU;Control
21503;NA;Control
21504;SEA;Control
21505;US;Target
21506;EU;Target
21507;NA;Target
21508;SEA;Target
21509;US;Control
21510;EU;Control
21511;NA;Control
21512;SEA;Control
21513;US;Target
21514;EU;Target
21515;NA;Target
21516;SEA;Target
21517;US;Control
21518;EU;Control
21519;NA;Control
21520;SEA;Control
21521;US;Target
21522;EU;Target
21523;NA;Target
21524;SEA;Target
21525;US;Control
21526;EU;Control
21527;NA;Control
21528;SEA;Control
21529;US;Target
21530;EU;Target
21531;NA;Target
21532;SEA;Target
21533;US;Control
21534;EU;Control
21535;NA;Control
21536;SEA;Control
21537;US;Target
21538;EU;Target
21539;NA;Target
21540;SEA;Target
21541;US;Control
21542;EU;Control
21543;NA;Control
21544;SEA;Control
21545;US;Target
21546;EU;Target
21547;NA;Target
21548;SEA;Target
21549;US;Control
21550;EU;Control
21551;NA;Control
21552;SEA;Control
21553;US;Target
21554;EU;Target
21555;NA;Target
21556;SEA;Target
21557;US;Control
21558;EU;Control
21559;NA;Control
21560;SEA;Control
21561;US;Target
21562;EU;Target
21563;NA;Target
21564;SEA;Target
21565;US;Control
21566;EU;Control
21567;NA;Control
21568;SEA;Control
21569;US;Target
21570;EU;Target
21571;NA;Target
21572;SEA;Target
21573;US;Control
21574;EU;Control
21575;NA;Control
21576;SEA;Control
21577;US;Target
21578;EU;Target
21579;NA;Target
21580;SEA;Target
21581;US;Control
21582;EU;Control
21583;NA;Control
21584;SEA;Control
21585;US;Target
21586;EU;Target
21587;NA;Target
21588;SEA;Target
21589;US;Control
21590;EU;Control
21591;NA;Control
21592;SEA;Control
21593;US;Target
21594;EU;Target
21595;NA;Target
21596;SEA;Target
21597;US;Control
21598;EU;Control
21599;NA;Control
21600;SEA;Control
21601;US;Target
21602;EU;Target
21603;NA;Target
21604;SEA;Target
21605;US;Control
21606;EU;Control
21607;NA;Control
21608;SEA;Control
21609;US;Target
21610;EU;Target
21611;NA;Target
21612;SEA;Target
21613;US;Control
21614;EU;Control
21615;NA;Control
21616;SEA;Control
21617;US;Target
21618;EU;Target
21619;NA;Target
21620;SEA;Target
21621;US;Control
21622;EU;Control
21623;NA;Control
21624;SEA;Control
21625;US;Target
21626;EU;Target
21627;NA;Target
21628;SEA;Target
21629;US;Control
21630;EU;Control
21631;NA;Control
21632;SEA;Control
21633;US;Target
21634;EU;Target
21635;NA;Target
21636;SEA;Target
21637;US;Control
21638;EU;Control
21639;NA;Control
21640;SEA;Control
21641;US;Target
21642;EU;Target
21643;NA;Target
21644;SEA;Target
21645;US;Control
21646;EU;Control
21647;NA;Control
21648;SEA;Control
21649;US;Target
21650;EU;Target
21651;NA;Target
21652;SEA;Target
21653;US;Control
21654;EU;Control
21655;NA;Control
21656;SEA;Control
21657;US;Target
21658;EU;Target
21659;NA;Target
21660;SEA;Target
21661;US;Control
21662;EU;Control
21663;NA;Control
21664;SEA;Control
21665;US;Target
21666;EU;Target
21667;NA;Target
21668;SEA;Target
21669;US;Control
21670;EU;Control
21671;NA;Control
21672;SEA;Control
21673;US;Target
21674;EU;Target
21675;NA;Target
21676;SEA;Target
21677;US;Control
21678;EU;Control
21679;NA;Control
21680;SEA;Control
21681;US;Target
21682;EU;Target
21683;NA;Target
21684;SEA;Target
21685;US;Control
21686;EU;Control
21687;NA;Control
21688;SEA;Control
21689;US;Target
21690;EU;Target
21691;NA;Target
21692;SEA;Target
21693;US;Control
21694;EU;Control
21695;NA;Control
21696;SEA;Control
21697;US;Target
21698;EU;Target
21699;NA;Target
21700;SEA;Target
21701;US;Control
21702;EU;Control
21703;NA;Control
21704;SEA;Control
21705;US;Target
21706;EU;Target
21707;NA;Target
21708;SEA;Target
21709;US;Control
21710;EU;Control
21711;NA;Control
21712;SEA;Control
21713;US;Target
21714;EU;Target
21715;NA;Target
21716;SEA;Target
21717;US;Control
21718;EU;Control
21719;NA;Control
21720;SEA;Control
21721;US;Target
21722;EU;Target
21723;NA;Target
21724;SEA;Target
21725;US;Control
21726;EU;Control
21727;NA;Control
21728;SEA;Control
21729;US;Target
21730;EU;Target
21731;NA;Target
21732;SEA;Target
21733;US;Control
21734;EU;Control
21735;NA;Control
21736;SEA;Control
21737;US;Target
21738;EU;Target
21739;NA;Target
21740;SEA;Target
21741;US;Control
21742;EU;Control
21743;NA;Control
21744;SEA;Control
21745;US;Target
21746;EU;Target
21747;NA;Target
21748;SEA;Target
21749;US;Control
21750;EU;Control
21751;NA;Control
21752;SEA;Control
21753;US;Target
21754;EU;Target
21755;NA;Target
21756;SEA;Target
21757;US;Control
21758;EU;Control
21759;NA;Control
21760;SEA;Control
21761;US;Target
21762;EU;Target
21763;NA;Target
21764;SEA;Target
21765;US;Control
21766;EU;Control
